date,avg,avg_kesson,avg_gensyo,high,high_kesson,high_gensyo,low,low_kesson,low_gensyo
2002/6/14,20.2,8,1,21.6,8,1,18.2,8,1
2002/6/15,19.0,8,1,20.5,8,1,17.1,8,1
2002/6/16,21.3,8,1,23.4,8,1,19.3,8,1
2002/6/17,22.1,8,1,26.1,8,1,19.1,8,1
2002/6/18,18.5,8,1,20.7,8,1,15.6,8,1
2002/6/19,22.1,8,1,30.0,8,1,13.6,8,1
2002/6/20,19.6,8,1,23.4,8,1,17.2,8,1
2002/6/21,22.8,8,1,28.4,8,1,17.2,8,1
2002/6/22,17.8,8,1,19.8,8,1,16.0,8,1
2002/6/23,17.1,8,1,19.2,8,1,15.7,8,1
2002/6/24,18.5,8,1,21.9,8,1,15.7,8,1
2002/6/25,16.4,8,1,17.6,8,1,15.5,8,1
2002/6/26,15.7,8,1,16.5,8,1,14.9,8,1
2002/6/27,15.7,8,1,16.7,8,1,14.8,8,1
2002/6/28,19.8,8,1,23.8,8,1,15.3,8,1
2002/6/29,20.0,8,1,22.8,8,1,17.5,8,1
2002/6/30,21.9,8,1,24.9,8,1,18.9,8,1
2002/7/1,21.8,8,1,22.7,8,1,20.9,8,1
2002/7/2,23.9,8,1,27.9,8,1,21.1,8,1
2002/7/3,23.9,8,1,25.9,8,1,20.9,8,1
2002/7/4,26.7,8,1,32.2,8,1,22.7,8,1
2002/7/5,25.0,8,1,27.7,8,1,22.8,8,1
2002/7/6,26.1,8,1,29.9,8,1,23.0,8,1
2002/7/7,27.8,8,1,31.2,8,1,24.5,8,1
2002/7/8,28.5,8,1,32.5,8,1,24.8,8,1
2002/7/9,27.9,8,1,33.4,8,1,23.6,8,1
2002/7/10,25.4,8,1,26.9,8,1,23.2,8,1
2002/7/11,28.8,8,1,33.7,8,1,23.7,8,1
2002/7/12,27.5,8,1,32.0,8,1,22.1,8,1
2002/7/13,26.2,8,1,31.5,8,1,23.1,8,1
2002/7/14,29.4,8,1,34.1,8,1,24.2,8,1
2002/7/15,29.0,8,1,32.2,8,1,25.1,8,1
2002/7/16,27.2,8,1,31.8,8,1,23.1,8,1
2002/7/17,26.0,8,1,29.4,8,1,23.8,8,1
2002/7/18,27.5,8,1,31.5,8,1,23.3,8,1
2002/7/19,27.9,8,1,31.2,8,1,25.6,8,1
2002/7/20,29.7,8,1,34.0,8,1,25.2,8,1
2002/7/21,29.1,8,1,34.4,8,1,25.2,8,1
2002/7/22,29.1,8,1,33.6,8,1,26.1,8,1
2002/7/23,28.8,8,1,33.7,8,1,24.7,8,1
2002/7/24,27.1,8,1,31.6,8,1,23.6,8,1
2002/7/25,25.8,8,1,29.3,8,1,23.1,8,1
2002/7/26,28.6,8,1,33.1,8,1,24.9,8,1
2002/7/27,29.0,8,1,33.9,8,1,24.7,8,1
2002/7/28,26.5,8,1,29.6,8,1,24.3,8,1
2002/7/29,26.5,8,1,31.2,8,1,23.2,8,1
2002/7/30,29.6,8,1,34.8,8,1,24.8,8,1
2002/7/31,30.0,8,1,35.5,8,1,25.5,8,1
2002/8/1,30.5,8,1,35.8,8,1,24.4,8,1
2002/8/2,26.3,8,1,34.8,8,1,22.5,8,1
2002/8/3,27.6,8,1,32.4,8,1,23.0,8,1
2002/8/4,26.2,8,1,29.9,8,1,23.8,8,1
2002/8/5,28.8,8,1,34.0,8,1,23.6,8,1
2002/8/6,30.8,8,1,36.5,8,1,26.0,8,1
2002/8/7,30.7,8,1,35.5,8,1,25.4,8,1
2002/8/8,30.9,8,1,35.9,8,1,26.2,8,1
2002/8/9,30.5,8,1,34.6,8,1,26.7,8,1
2002/8/10,30.7,8,1,34.9,8,1,26.6,8,1
2002/8/11,31.0,8,1,35.8,8,1,25.9,8,1
2002/8/12,26.6,8,1,30.4,8,1,24.3,8,1
2002/8/13,28.5,8,1,34.4,8,1,23.9,8,1
2002/8/14,29.7,8,1,34.3,8,1,25.0,8,1
2002/8/15,29.4,8,1,34.1,8,1,25.0,8,1
2002/8/16,26.5,8,1,30.8,8,1,23.8,8,1
2002/8/17,25.4,8,1,28.6,8,1,22.9,8,1
2002/8/18,23.2,8,1,24.2,8,1,22.2,8,1
2002/8/19,24.8,8,1,25.8,8,1,23.2,8,1
2002/8/20,27.0,8,1,31.5,8,1,23.6,8,1
2002/8/21,24.5,8,1,28.9,8,1,19.1,8,1
2002/8/22,23.1,8,1,27.7,8,1,19.7,8,1
2002/8/23,20.3,8,1,22.3,8,1,19.5,8,1
2002/8/24,22.9,8,1,27.4,8,1,19.5,8,1
2002/8/25,26.0,8,1,31.4,8,1,21.8,8,1
2002/8/26,26.1,8,1,29.9,8,1,23.1,8,1
2002/8/27,27.0,8,1,31.8,8,1,23.5,8,1
2002/8/28,27.8,8,1,32.3,8,1,24.4,8,1
2002/8/29,28.0,8,1,33.1,8,1,22.6,8,1
2002/8/30,28.0,8,1,32.6,8,1,22.7,8,1
2002/8/31,27.8,8,1,32.1,8,1,23.4,8,1
2002/9/1,27.8,8,1,32.0,8,1,23.9,8,1
2002/9/2,27.8,8,1,33.3,8,1,22.3,8,1
2002/9/3,28.4,8,1,33.2,8,1,24.8,8,1
2002/9/4,27.9,8,1,33.0,8,1,24.1,8,1
2002/9/5,26.3,8,1,30.3,8,1,22.9,8,1
2002/9/6,22.2,8,1,23.0,8,1,21.7,8,1
2002/9/7,22.7,8,1,24.3,8,1,21.4,8,1
2002/9/8,24.5,8,1,28.5,8,1,21.8,8,1
2002/9/9,23.0,8,1,25.7,8,1,20.9,8,1
2002/9/10,22.9,8,1,25.2,8,1,20.3,8,1
2002/9/11,25.0,8,1,30.2,8,1,19.3,8,1
2002/9/12,26.5,8,1,32.0,8,1,21.2,8,1
2002/9/13,22.6,8,1,24.7,8,1,17.9,8,1
2002/9/14,18.0,8,1,18.7,8,1,17.3,8,1
2002/9/15,19.4,8,1,21.6,8,1,18.0,8,1
2002/9/16,18.2,8,1,19.1,8,1,17.4,8,1
2002/9/17,19.0,8,1,20.2,8,1,17.8,8,1
2002/9/18,22.0,8,1,26.9,8,1,16.9,8,1
2002/9/19,19.6,8,1,25.6,8,1,15.7,8,1
2002/9/20,20.1,8,1,27.4,8,1,12.3,8,1
2002/9/21,21.0,8,1,26.4,8,1,14.7,8,1
2002/9/22,18.9,8,1,21.5,8,1,16.0,8,1
2002/9/23,19.0,8,1,22.9,8,1,15.7,8,1
2002/9/24,19.4,8,1,25.1,8,1,15.6,8,1
2002/9/25,20.3,8,1,25.9,8,1,13.3,8,1
2002/9/26,19.1,8,1,22.1,8,1,16.5,8,1
2002/9/27,16.8,8,1,17.5,8,1,15.9,8,1
2002/9/28,17.3,8,1,19.3,8,1,14.5,8,1
2002/9/29,22.0,8,1,27.4,8,1,17.5,8,1
2002/9/30,20.0,8,1,21.7,8,1,17.7,8,1
2002/10/1,19.5,8,1,23.9,8,1,17.6,8,1
2002/10/2,23.6,8,1,29.1,8,1,16.5,8,1
2002/10/3,21.5,8,1,25.7,8,1,17.9,8,1
2002/10/4,22.1,8,1,29.2,8,1,16.6,8,1
2002/10/5,22.1,8,1,27.7,8,1,16.7,8,1
2002/10/6,21.6,8,1,25.5,8,1,17.0,8,1
2002/10/7,24.0,8,1,29.4,8,1,20.6,8,1
2002/10/8,19.5,8,1,21.2,8,1,17.4,8,1
2002/10/9,17.7,8,1,20.8,8,1,15.3,8,1
2002/10/10,18.1,8,1,23.2,8,1,11.0,8,1
2002/10/11,15.1,8,1,20.1,8,1,10.7,8,1
2002/10/12,15.6,8,1,21.9,8,1,9.6,8,1
2002/10/13,16.4,8,1,22.8,8,1,9.9,8,1
2002/10/14,18.7,8,1,25.8,8,1,9.9,8,1
2002/10/15,20.7,8,1,26.8,8,1,14.0,8,1
2002/10/16,19.5,8,1,26.5,8,1,14.1,8,1
2002/10/17,18.6,8,1,24.3,8,1,12.0,8,1
2002/10/18,17.7,8,1,19.9,8,1,15.8,8,1
2002/10/19,18.9,8,1,22.4,8,1,16.4,8,1
2002/10/20,16.6,8,1,18.2,8,1,14.2,8,1
2002/10/21,14.5,8,1,15.8,8,1,12.6,8,1
2002/10/22,16.1,8,1,22.3,8,1,9.4,8,1
2002/10/23,15.8,8,1,18.1,8,1,14.2,8,1
2002/10/24,13.2,8,1,15.1,8,1,11.7,8,1
2002/10/25,15.3,8,1,20.1,8,1,12.4,8,1
2002/10/26,13.3,8,1,14.3,8,1,12.7,8,1
2002/10/27,14.6,8,1,19.9,8,1,9.8,8,1
2002/10/28,13.2,8,1,19.7,8,1,7.0,8,1
2002/10/29,11.1,8,1,17.2,8,1,3.7,8,1
2002/10/30,11.6,8,1,18.3,8,1,4.8,8,1
2002/10/31,11.9,8,1,16.1,8,1,5.7,8,1
2002/11/1,11.4,8,1,13.1,8,1,9.1,8,1
2002/11/2,11.6,8,1,16.4,8,1,7.2,8,1
2002/11/3,10.9,8,1,18.5,8,1,2.1,8,1
2002/11/4,9.8,8,1,17.1,8,1,3.4,8,1
2002/11/5,8.4,8,1,14.6,8,1,2.7,8,1
2002/11/6,8.7,8,1,15.4,8,1,2.7,8,1
2002/11/7,6.8,8,1,10.0,8,1,3.5,8,1
2002/11/8,9.6,8,1,17.4,8,1,3.1,8,1
2002/11/9,8.1,8,1,14.4,8,1,1.9,8,1
2002/11/10,7.9,8,1,15.7,8,1,0.8,8,1
2002/11/11,10.1,8,1,16.6,8,1,3.2,8,1
2002/11/12,13.5,8,1,20.3,8,1,8.1,8,1
2002/11/13,11.4,8,1,16.9,8,1,6.5,8,1
2002/11/14,9.3,8,1,16.3,8,1,2.8,8,1
2002/11/15,9.6,8,1,13.8,8,1,5.6,8,1
2002/11/16,8.8,8,1,9.6,8,1,7.5,8,1
2002/11/17,8.9,8,1,10.4,8,1,7.5,8,1
2002/11/18,11.3,8,1,18.1,8,1,6.0,8,1
2002/11/19,9.6,8,1,12.3,8,1,7.3,8,1
2002/11/20,9.8,8,1,13.3,8,1,7.4,8,1
2002/11/21,10.8,8,1,17.5,8,1,5.1,8,1
2002/11/22,7.8,8,1,8.4,8,1,7.1,8,1
2002/11/23,7.4,8,1,8.8,8,1,6.1,8,1
2002/11/24,9.5,8,1,10.8,8,1,8.1,8,1
2002/11/25,10.2,8,1,11.9,8,1,8.5,8,1
2002/11/26,10.9,8,1,16.5,8,1,6.4,8,1
2002/11/27,8.6,8,1,15.8,8,1,2.4,8,1
2002/11/28,7.6,8,1,14.3,8,1,1.9,8,1
2002/11/29,7.3,8,1,13.6,8,1,2.5,8,1
2002/11/30,9.6,8,1,17.0,8,1,1.5,8,1
2002/12/1,8.9,8,1,9.8,8,1,8.2,8,1
2002/12/2,9.7,8,1,14.1,8,1,6.0,8,1
2002/12/3,9.2,8,1,13.1,8,1,4.3,8,1
2002/12/4,8.2,8,1,9.7,8,1,4.8,8,1
2002/12/5,12.2,8,1,19.4,8,1,5.4,8,1
2002/12/6,11.0,8,1,13.2,8,1,8.1,8,1
2002/12/7,5.6,8,1,8.0,8,1,3.4,8,1
2002/12/8,4.7,8,1,6.5,8,1,1.8,8,1
2002/12/9,0.8,8,1,1.6,8,1,0.3,8,1
2002/12/10,2.5,8,1,6.6,8,1,0.0,8,1
2002/12/11,2.8,8,1,8.9,8,1,-2.1,8,1
2002/12/12,3.2,8,1,9.5,8,1,-2.0,8,1
2002/12/13,3.8,8,1,9.0,8,1,-0.7,8,1
2002/12/14,2.9,8,1,8.0,8,1,-2.8,8,1
2002/12/15,3.6,8,1,11.1,8,1,-2.0,8,1
2002/12/16,7.7,8,1,16.7,8,1,0.6,8,1
2002/12/17,9.0,8,1,14.4,8,1,4.2,8,1
2002/12/18,5.5,8,1,10.1,8,1,2.8,8,1
2002/12/19,7.0,8,1,9.8,8,1,1.8,8,1
2002/12/20,7.3,8,1,10.7,8,1,4.2,8,1
2002/12/21,3.7,8,1,5.2,8,1,1.9,8,1
2002/12/22,5.8,8,1,7.8,8,1,3.6,8,1
2002/12/23,5.1,8,1,8.3,8,1,2.2,8,1
2002/12/24,4.9,8,1,6.6,8,1,2.5,8,1
2002/12/25,5.5,8,1,11.6,8,1,-0.4,8,1
2002/12/26,4.9,8,1,8.7,8,1,-0.6,8,1
2002/12/27,2.0,8,1,8.2,8,1,-3.4,8,1
2002/12/28,1.5,8,1,6.3,8,1,-1.5,8,1
2002/12/29,3.5,8,1,10.1,8,1,-2.4,8,1
2002/12/30,3.0,8,1,8.9,8,1,-1.6,8,1
2002/12/31,4.2,8,1,8.9,8,1,-2.5,8,1
2003/1/1,3.9,8,1,6.2,8,2,2.1,8,2
2003/1/2,2.3,8,1,6.2,8,2,-0.9,8,2
2003/1/3,-0.5,8,1,0.3,8,2,-3.0,8,2
2003/1/4,5.5,8,1,13.6,8,2,0.0,8,2
2003/1/5,2.7,8,1,8.3,8,2,-1.2,8,2
2003/1/6,1.8,8,1,8.3,8,2,-4.4,8,2
2003/1/7,1.7,8,1,7.6,8,2,-3.1,8,2
2003/1/8,2.5,8,1,8.5,8,2,-3.0,8,2
2003/1/9,2.7,8,1,8.1,8,2,-3.7,8,2
2003/1/10,6.0,8,1,13.1,8,2,-2.1,8,2
2003/1/11,6.5,8,1,11.5,8,2,2.5,8,2
2003/1/12,5.1,8,1,12.6,8,2,-2.7,8,2
2003/1/13,6.1,8,1,12.4,8,2,0.7,8,2
2003/1/14,7.3,8,1,15.4,8,2,-0.5,8,2
2003/1/15,2.9,8,1,6.3,8,2,-2.0,8,2
2003/1/16,1.3,8,1,7.7,8,2,-6.4,8,2
2003/1/17,4.7,8,1,13.5,8,2,-3.4,8,2
2003/1/18,4.7,8,1,9.9,8,2,-0.5,8,2
2003/1/19,4.0,8,1,6.7,8,2,2.1,8,2
2003/1/20,5.7,8,1,9.4,8,2,2.5,8,2
2003/1/21,4.5,8,1,8.8,8,2,1.1,8,2
2003/1/22,3.5,8,1,8.3,8,2,-3.7,8,2
2003/1/23,1.7,8,1,3.8,8,2,-0.1,8,2
2003/1/24,4.5,8,1,8.7,8,2,0.3,8,2
2003/1/25,5.0,8,1,10.1,8,2,1.9,8,2
2003/1/26,4.1,8,1,8.1,8,2,-1.3,8,2
2003/1/27,2.7,8,1,4.2,8,2,1.5,8,2
2003/1/28,7.2,8,1,13.1,8,2,2.7,8,2
2003/1/29,3.0,8,1,7.2,8,2,-0.4,8,2
2003/1/30,2.2,8,1,8.4,8,2,-3.4,8,2
2003/1/31,3.4,8,1,10.0,8,2,-4.1,8,2
2003/2/1,3.9,8,1,8.3,8,2,-0.1,8,2
2003/2/2,2.5,8,1,4.9,8,2,-0.5,8,2
2003/2/3,3.3,8,1,8.5,8,2,-1.6,8,2
2003/2/4,3.1,8,1,6.8,8,2,-2.2,8,2
2003/2/5,4.1,8,1,8.5,8,2,1.6,8,2
2003/2/6,4.0,8,1,9.9,8,2,-0.6,8,2
2003/2/7,4.0,8,1,11.5,8,2,-3.4,8,2
2003/2/8,6.2,8,1,12.0,8,2,-2.0,8,2
2003/2/9,8.7,8,1,16.3,8,2,2.5,8,2
2003/2/10,9.3,8,1,13.0,8,2,6.1,8,2
2003/2/11,8.0,8,1,8.4,8,2,7.4,8,2
2003/2/12,5.2,8,1,7.9,8,2,2.4,8,2
2003/2/13,5.0,8,1,10.1,8,2,0.0,8,2
2003/2/14,5.7,8,1,12.6,8,2,-0.7,8,2
2003/2/15,5.7,8,1,10.7,8,2,0.0,8,2
2003/2/16,3.8,8,1,5.8,8,2,0.9,8,2
2003/2/17,6.1,8,1,12.8,8,2,-1.2,8,2
2003/2/18,4.1,8,1,5.5,8,2,2.4,8,2
2003/2/19,5.2,8,1,9.5,8,2,1.8,8,2
2003/2/20,5.4,8,1,9.1,8,2,2.5,8,2
2003/2/21,7.2,8,1,12.3,8,2,2.9,8,2
2003/2/22,4.6,8,1,6.2,8,2,3.2,8,2
2003/2/23,6.1,8,1,9.0,8,2,4.2,8,2
2003/2/24,2.4,8,1,4.5,8,2,0.7,8,2
2003/2/25,5.1,8,1,11.0,8,2,-0.7,8,2
2003/2/26,7.6,8,1,15.5,8,2,2.9,8,2
2003/2/27,6.6,8,1,11.3,8,2,1.9,8,2
2003/2/28,4.9,8,1,11.4,8,2,-0.7,8,2
2003/3/1,2.9,8,1,5.6,8,2,0.3,8,2
2003/3/2,10.3,8,1,15.4,8,2,3.5,8,2
2003/3/3,8.0,8,1,16.2,8,2,2.4,8,2
2003/3/4,4.1,8,1,8.1,8,2,-0.5,8,2
2003/3/5,3.6,8,1,11.9,8,2,-2.8,8,2
2003/3/6,3.3,8,1,6.4,8,2,0.9,8,2
2003/3/7,4.3,8,1,8.2,8,2,1.4,8,2
2003/3/8,9.0,8,1,15.3,8,2,3.4,8,2
2003/3/9,6.4,8,1,11.0,8,2,3.0,8,2
2003/3/10,5.3,8,1,10.4,8,2,1.9,8,2
2003/3/11,3.8,8,1,8.7,8,2,-0.2,8,2
2003/3/12,4.6,8,1,10.6,8,2,-1.2,8,2
2003/3/13,5.2,8,1,9.7,8,2,-0.5,8,2
2003/3/14,6.0,8,1,11.8,8,2,-0.8,8,2
2003/3/15,6.8,8,1,9.7,8,2,3.8,8,2
2003/3/16,7.3,8,1,12.8,8,2,1.1,8,2
2003/3/17,4.8,8,1,7.4,8,2,1.5,8,2
2003/3/18,5.2,8,1,9.2,8,2,1.1,8,2
2003/3/19,6.6,8,1,11.0,8,2,2.0,8,2
2003/3/20,7.1,8,1,12.8,8,2,1.3,8,2
2003/3/21,6.8,8,1,11.8,8,2,2.0,8,2
2003/3/22,6.0,8,1,7.5,8,2,4.1,8,2
2003/3/23,9.7,8,1,15.9,8,2,3.1,8,2
2003/3/24,13.2,8,1,19.0,8,2,5.8,8,2
2003/3/25,10.3,8,1,13.1,8,2,9.3,8,2
2003/3/26,12.7,8,1,19.3,8,2,5.2,8,2
2003/3/27,14.1,8,1,20.4,8,2,6.3,8,2
2003/3/28,13.4,8,1,18.3,8,2,9.7,8,2
2003/3/29,9.9,8,1,14.9,8,2,5.4,8,2
2003/3/30,9.4,8,1,16.1,8,2,2.4,8,2
2003/3/31,13.8,8,1,21.0,8,2,2.8,8,2
2003/4/1,13.1,8,1,18.2,8,2,10.2,8,2
2003/4/2,8.9,8,1,10.2,8,2,8.2,8,2
2003/4/3,10.0,8,1,13.9,8,2,6.1,8,2
2003/4/4,9.0,8,1,14.7,8,2,3.2,8,2
2003/4/5,6.0,8,1,8.2,8,2,3.1,8,2
2003/4/6,10.1,8,1,16.3,8,2,4.3,8,2
2003/4/7,13.1,8,1,20.8,8,2,2.9,8,2
2003/4/8,15.9,8,1,20.2,8,2,12.2,8,2
2003/4/9,13.1,8,1,19.8,8,2,6.7,8,2
2003/4/10,10.0,8,1,14.9,8,2,5.7,8,2
2003/4/11,11.5,8,1,16.4,8,2,4.0,8,2
2003/4/12,15.5,8,1,19.5,8,2,13.1,8,2
2003/4/13,17.6,8,1,24.5,8,2,10.9,8,2
2003/4/14,14.0,8,1,16.8,8,2,12.2,8,2
2003/4/15,10.7,8,1,12.1,8,2,10.1,8,2
2003/4/16,15.0,8,1,21.4,8,2,10.4,8,2
2003/4/17,17.3,8,1,23.9,8,2,10.7,8,2
2003/4/18,19.5,8,1,27.4,8,2,12.0,8,2
2003/4/19,19.9,8,1,25.9,8,2,12.6,8,2
2003/4/20,13.2,8,1,17.6,8,2,10.2,8,2
2003/4/21,11.8,8,1,18.7,8,2,9.7,8,2
2003/4/22,13.0,8,1,17.7,8,2,7.9,8,2
2003/4/23,14.4,8,1,16.8,8,2,10.7,8,2
2003/4/24,18.3,8,1,22.6,8,2,16.2,8,2
2003/4/25,15.7,8,1,16.9,8,2,14.0,8,2
2003/4/26,19.9,8,1,26.9,8,2,13.4,8,2
2003/4/27,16.2,8,1,22.1,8,2,12.6,8,2
2003/4/28,17.2,8,1,23.1,8,2,11.6,8,2
2003/4/29,18.5,8,1,23.9,8,2,11.9,8,2
2003/4/30,17.6,8,1,22.7,8,2,13.0,8,2
2003/5/1,15.0,8,1,20.4,8,2,11.0,8,2
2003/5/2,16.2,8,1,22.0,8,2,8.5,8,2
2003/5/3,19.6,8,1,26.3,8,2,14.8,8,2
2003/5/4,20.2,8,1,26.4,8,2,14.2,8,2
2003/5/5,20.0,8,1,25.4,8,2,16.8,8,2
2003/5/6,19.6,8,1,25.8,8,2,15.7,8,2
2003/5/7,22.3,8,1,26.8,8,2,18.0,8,2
2003/5/8,20.6,8,1,26.2,8,2,11.3,8,2
2003/5/9,13.7,8,1,18.6,8,2,9.8,8,2
2003/5/10,15.2,8,1,21.0,8,2,7.7,8,2
2003/5/11,16.7,8,1,21.2,8,2,12.4,8,2
2003/5/12,17.2,8,1,20.8,8,2,14.1,8,2
2003/5/13,18.9,8,1,23.0,8,2,14.0,8,2
2003/5/14,18.7,8,1,23.1,8,2,13.1,8,2
2003/5/15,15.9,8,1,16.5,8,2,14.9,8,2
2003/5/16,16.7,8,1,19.6,8,2,15.1,8,2
2003/5/17,14.6,8,1,15.6,8,2,13.5,8,2
2003/5/18,16.7,8,1,19.6,8,2,13.8,8,2
2003/5/19,15.9,8,1,17.5,8,2,14.7,8,2
2003/5/20,17.7,8,1,21.7,8,2,15.2,8,2
2003/5/21,19.0,8,1,24.3,8,2,14.5,8,2
2003/5/22,18.6,8,1,25.6,8,2,12.0,8,2
2003/5/23,17.3,8,1,21.2,8,2,14.9,8,2
2003/5/24,18.6,8,1,23.2,8,2,14.3,8,2
2003/5/25,17.5,8,1,21.9,8,2,13.6,8,2
2003/5/26,15.5,8,1,18.2,8,2,13.0,8,2
2003/5/27,17.5,8,1,21.5,8,2,14.8,8,2
2003/5/28,20.8,8,1,26.2,8,2,15.9,8,2
2003/5/29,20.8,8,1,26.6,8,2,14.4,8,2
2003/5/30,20.7,8,1,25.2,8,2,16.0,8,2
2003/5/31,19.8,8,1,22.5,8,2,18.1,8,2
2003/6/1,22.1,8,1,25.5,8,2,18.7,8,2
2003/6/2,19.7,8,1,25.1,8,2,11.9,8,2
2003/6/3,20.8,8,1,26.8,8,2,14.4,8,2
2003/6/4,19.0,8,1,22.3,8,2,16.1,8,2
2003/6/5,21.6,8,1,28.5,8,2,15.4,8,2
2003/6/6,21.4,8,1,27.2,8,2,15.9,8,2
2003/6/7,21.7,8,1,25.5,8,2,16.9,8,2
2003/6/8,22.3,8,1,27.7,8,2,17.1,8,2
2003/6/9,20.1,8,1,23.3,8,2,17.3,8,2
2003/6/10,19.6,8,1,24.3,8,2,16.1,8,2
2003/6/11,19.9,8,1,23.3,8,2,17.0,8,2
2003/6/12,20.5,8,1,23.2,8,2,18.4,8,2
2003/6/13,24.3,8,1,28.7,8,2,21.3,8,2
2003/6/14,24.7,8,1,30.4,8,2,20.8,8,2
2003/6/15,21.3,8,1,23.1,8,2,20.0,8,2
2003/6/16,22.2,8,1,24.9,8,2,19.9,8,2
2003/6/17,22.4,8,1,24.9,8,2,20.6,8,2
2003/6/18,23.0,8,1,26.5,8,2,20.8,8,2
2003/6/19,25.3,8,1,30.0,8,2,20.6,8,2
2003/6/20,27.5,8,1,30.7,8,2,24.2,8,2
2003/6/21,27.3,8,1,32.3,8,2,21.2,8,2
2003/6/22,25.9,8,1,32.1,8,2,22.2,8,2
2003/6/23,20.8,8,1,22.1,8,2,20.2,8,2
2003/6/24,21.2,8,1,22.6,8,2,19.9,8,2
2003/6/25,22.7,8,1,25.7,8,2,21.0,8,2
2003/6/26,20.7,8,1,23.5,8,2,18.9,8,2
2003/6/27,22.9,8,1,28.0,8,2,18.1,8,2
2003/6/28,22.1,8,1,23.7,8,2,19.7,8,2
2003/6/29,23.8,8,1,30.4,8,2,19.6,8,2
2003/6/30,24.1,8,1,28.6,8,2,19.4,8,2
2003/7/1,21.6,8,1,24.3,8,2,18.3,8,2
2003/7/2,22.5,8,1,27.1,8,2,18.3,8,2
2003/7/3,22.0,8,1,26.4,8,2,19.0,8,2
2003/7/4,24.4,8,1,30.1,8,2,20.7,8,2
2003/7/5,25.0,8,1,29.4,8,2,20.9,8,2
2003/7/6,20.7,8,1,24.1,8,2,18.0,8,2
2003/7/7,21.2,8,1,23.1,8,2,19.9,8,2
2003/7/8,19.6,8,1,21.1,8,2,17.7,8,2
2003/7/9,20.1,8,1,23.1,8,2,17.6,8,2
2003/7/10,20.9,8,1,23.4,8,2,19.8,8,2
2003/7/11,25.6,8,1,32.1,8,2,21.0,8,2
2003/7/12,25.7,8,1,30.8,8,2,22.6,8,2
2003/7/13,20.6,8,1,22.6,8,2,18.5,8,2
2003/7/14,18.6,8,1,20.3,8,2,17.6,8,2
2003/7/15,20.7,8,1,25.0,8,2,16.0,8,2
2003/7/16,22.0,8,1,26.5,8,2,18.0,8,2
2003/7/17,22.0,8,1,26.1,8,2,18.8,8,2
2003/7/18,20.7,8,1,24.0,8,2,18.6,8,2
2003/7/19,22.9,8,1,25.8,8,2,20.4,8,2
2003/7/20,24.4,8,1,28.4,8,2,20.7,8,2
2003/7/21,23.7,8,1,25.9,8,2,22.0,8,2
2003/7/22,21.4,8,1,23.9,8,2,18.6,8,2
2003/7/23,19.0,8,1,20.7,8,2,17.8,8,2
2003/7/24,21.6,8,1,26.4,8,2,17.3,8,2
2003/7/25,22.4,8,1,25.7,8,2,18.2,8,2
2003/7/26,22.3,8,1,27.2,8,2,18.2,8,2
2003/7/27,22.7,8,1,27.8,8,2,19.0,8,2
2003/7/28,22.3,8,1,27.4,8,2,18.1,8,2
2003/7/29,23.1,8,1,25.4,8,2,20.0,8,2
2003/7/30,24.2,8,1,27.5,8,2,22.0,8,2
2003/7/31,26.1,8,1,31.6,8,2,22.8,8,2
2003/8/1,24.5,8,1,29.5,8,2,21.6,8,2
2003/8/2,27.0,8,1,31.9,8,2,23.1,8,2
2003/8/3,28.2,8,1,33.3,8,2,22.0,8,2
2003/8/4,29.4,8,1,34.6,8,2,25.0,8,2
2003/8/5,27.4,8,1,33.4,8,2,23.5,8,2
2003/8/6,26.8,8,1,31.0,8,2,23.1,8,2
2003/8/7,27.2,8,1,32.3,8,2,24.0,8,2
2003/8/8,26.7,8,1,29.3,8,2,22.5,8,2
2003/8/9,26.1,8,1,27.8,8,2,24.7,8,2
2003/8/10,28.2,8,1,33.7,8,2,23.5,8,2
2003/8/11,27.7,8,1,31.4,8,2,24.8,8,2
2003/8/12,26.0,8,1,30.7,8,2,22.5,8,2
2003/8/13,23.7,8,1,27.3,8,2,20.8,8,2
2003/8/14,19.4,8,1,23.1,8,2,18.1,8,2
2003/8/15,18.9,8,1,19.8,8,2,17.9,8,2
2003/8/16,18.9,8,1,20.0,8,2,18.0,8,2
2003/8/17,19.8,8,1,21.7,8,2,18.1,8,2
2003/8/18,22.1,8,1,26.4,8,2,19.3,8,2
2003/8/19,21.4,8,1,23.5,8,2,19.8,8,2
2003/8/20,23.8,8,1,27.4,8,2,20.7,8,2
2003/8/21,26.1,8,1,31.7,8,2,21.5,8,2
2003/8/22,27.4,8,1,33.4,8,2,22.9,8,2
2003/8/23,28.6,8,1,34.6,8,2,22.6,8,2
2003/8/24,29.8,8,1,35.5,8,2,24.6,8,2
2003/8/25,29.2,8,1,33.6,8,2,24.3,8,2
2003/8/26,27.5,8,1,31.3,8,2,24.0,8,2
2003/8/27,25.2,8,1,29.5,8,2,21.3,8,2
2003/8/28,23.9,8,1,27.1,8,2,21.3,8,2
2003/8/29,28.0,8,1,34.2,8,2,21.4,8,2
2003/8/30,25.3,8,1,28.3,8,2,21.7,8,2
2003/8/31,22.7,8,1,27.7,8,2,19.5,8,2
2003/9/1,21.7,8,1,24.4,8,2,19.6,8,2
2003/9/2,25.6,8,1,30.6,8,2,21.9,8,2
2003/9/3,28.2,8,1,35.0,8,2,23.2,8,2
2003/9/4,25.2,8,1,29.4,8,2,22.8,8,2
